Event	ID	Name			Wwise Object Path	Notes
	131589790	Play_Stone_Grind			\Default Work Unit\SFX\Play\Play_Stone_Grind	
	287728669	Stop_SFX			\Default Work Unit\SFX\Stop\Stop_SFX	
	558487958	Play_Tiki_Jump			\Default Work Unit\SFX\Play\Play_Tiki_Jump	
	584874593	Play_Tiki_Fly			\Default Work Unit\SFX\Play\Play_Tiki_Fly	
	811708576	Play_Forest_Ambience			\Default Work Unit\Ambience\Play\Play_Forest_Ambience	
	987064643	Stop_Menu_Song			\Default Work Unit\Music\Stop\Stop_Menu_Song	
	1120539161	Play_Menu_Song			\Default Work Unit\Music\Play\Play_Menu_Song	
	1149159311	Play_Button_Click			\Default Work Unit\SFX\Play\Play_Button_Click	
	1149416885	Play_Outro_Song			\Default Work Unit\Play_Outro_Song	
	1269639012	Play_Intro_Song			\Default Work Unit\Play_Intro_Song	
	1298030391	Stop_Game_Loop			\Default Work Unit\Music\Stop\Stop_Game_Loop	
	1306435193	Play_Slider			\Default Work Unit\SFX\Play\Play_Slider	
	1432333832	Play_Tiki_Death			\Default Work Unit\SFX\Play\Play_Tiki_Death	
	1498169336	Play_River			\Default Work Unit\Play_River	
	1570866151	Play_Tiki_Kicked			\Default Work Unit\SFX\Play\Play_Tiki_Kicked	
	1602358412	Play_Footstep			\Default Work Unit\SFX\Play\Play_Footstep	
	1700605603	Play_Waves_Ambience			\Default Work Unit\Play_Waves_Ambience	
	1892918203	Play_Tiki_Spots_Player			\Default Work Unit\SFX\Play\Play_Tiki_Spots_Player	
	1977644338	Play_Throw			\Default Work Unit\SFX\Play\Play_Throw	
	2297295732	Stop_Cutscene_Music			\Default Work Unit\Stop_Cutscene_Music	
	2541567472	Play_Whisper			\Default Work Unit\SFX\Play\Play_Whisper	
	2560417293	Play_Game_Loop			\Default Work Unit\Music\Play\Play_Game_Loop	
	2693257580	Play_Whistle			\Default Work Unit\SFX\Play\Play_Whistle	
	2825395259	Play_Player_Walk			\Default Work Unit\SFX\Play\Play_Player_Walk	
	2837384057	Stop_Music			\Default Work Unit\Music\Stop\Stop_Music	
	2879649505	Play_Tiki_Land			\Default Work Unit\SFX\Play\Play_Tiki_Land	
	2989050186	Stop_Forest_Ambience			\Default Work Unit\Ambience\Stop\Stop_Forest_Ambience	
	3015324718	Play_Fire			\Default Work Unit\SFX\Play\Play_Fire	
	3271638344	Play_Button_Hovored			\Default Work Unit\SFX\Play\Play_Button_Hovored	
	3355154173	Play_Confirmation			\Default Work Unit\SFX\Play\Play_Confirmation	
	3396624776	Play_Follow_Start			\Default Work Unit\SFX\Play\Play_Follow_Start	
	3430733157	Pause_SFX			\Default Work Unit\Music\Pauses & Resumes\Pause_SFX	
	3681675760	Stop_Menu_Ambience			\Default Work Unit\Ambience\Stop\Stop_Menu_Ambience	
	3738477218	Play_Menu_Ambience			\Default Work Unit\Ambience\Play\Play_Menu_Ambience	
	4118937608	Resume_SFX			\Default Work Unit\Music\Pauses & Resumes\Resume_SFX	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1006694123	Music_Volume			\Default Work Unit\Music_Volume	
	1564184899	SFX_Volume			\Default Work Unit\SFX_Volume	
	3024472480	High_Pass_Filter			\Default Work Unit\High_Pass_Filter	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	164912496	deathyBoies	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\deathyBoies_EB4BD019.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\deathyBoies		11661
	167678446	Silent Whispers_2	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\data är bara data_489DEEB3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_2		21596
	181049994	Accralate	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\Accralate_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Music\GameLoop\Accralate		4648263
	189849808	Stop Shoving	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_91945D70.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Stop Shoving		11518
	211792450	flying	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\flying_CF38AD9F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\flying\flying		9863
	217609156	wood_block_sticks_hit_clap_rattle_06	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\wood_block_sticks_hit_clap_rattle_06_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Buttons\button_click\wood_block_sticks_hit_clap_rattle_06		7715
	225189482	throwConfirmation_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\throwConfirmation_38FC1A24.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\throwConfirmation_01		6778
	231756178	throwConfirmation	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\throwConfirmation_3E4706E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\throwConfirmation		4825
	242909755	Move it	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_8290E60B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Move it		8023
	261308999	Outro Song	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\music_comedy_quirky_fun_knockout_22663DD0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Music\Cutscene Music\Outro Song		317424
	273730631	kickingPlayer_04	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_2DBCBEA7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_04		3254
	275139075	Silent Whispers	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\data är bara data_7DD68C0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers		16074
	275578041	Silent Whispers_4	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\data är bara data_42CE2932.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_4		20819
	292259985	seesplayer	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_1FD85470.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer		5958
	312380772	seesplayer_06	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_21F080FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer_06		7099
	347622316	seesplayer_03	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_FBAE1024.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer_03		5567
	349869478	Ey Rob	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\MOAR WHISPERS_E7698533.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Ey Rob		18087
	350656088	WHISPERS TO INFINITY_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\WHISPERS TO INFINITY_B6B987AF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\WHISPERS TO INFINITY_02		13007
	355186511	whistle	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whistle_7FFDCCDB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\whistle\whistle		6126
	357133349	dathScrems_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\dathScrems_2E0C6BC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\dathScrems_01		7841
	361526807	kickingPlayer_06	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_FADB6D21.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_06		4615
	380406825	pickedUp_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\pickedUp_BC5A96A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\followStart\pickedUp_02		5758
	392888178	Menu Song	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\_UPRIGHT_CTRX_013_039_Chillin' At The Beach (No Melody)_EE79F7FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Music\Menu Song		1444394
	394436586	Fuk You	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_56ADE2C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Fuk You		10717
	398730702	kickingPlayer_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_FB791CD0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_01		4041
	403883367	more confirmations_04	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\more confirmations_BC15BDB7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\more confirmations_04		7325
	414482810	more confirmations_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\more confirmations_619B7881.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\more confirmations_01		5381
	421098901	Four	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_054ABD7C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Four		5459
	425865384	whistle_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whistle_10E1F059.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\whistle\whistle_01		6291
	434886873	pickedUp_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\pickedUp_1C191188.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\followStart\pickedUp_01		4906
	445934816	Silent Whispers_9	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\data är bara data_28322BD9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_9		26731
	446789405	seesplayer_05	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_EF221D91.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer_05		6885
	474127946	seesplayer_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_56AC9199.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer_02		8047
	489830753	whistle_05	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whistle_B31DA1AD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\whistle\whistle_05		4697
	508516380	more confirmations	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\more confirmations_A758C43F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\more confirmations		5992
	513457155	kickingPlayer_08	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_6C0A2A7A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_08		3314
	518523510	death	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\death_0B99EA39.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\death		4850
	545097484	Cookie	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\MOAR WHISPERS_CEE54F82.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Cookie		11635
	572170516	kickingPlayer_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_9353AA11.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_02		3212
	583846059	landing_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\landing_9E0C6200.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\TikiLand\landing_01		2711
	594960831	seesplayer_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_0E041924.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer_01		7364
	596729636	death_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\death_B917066C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\death_02		9420
	607958472	footstep_dirt_walk_run_09	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\footstep_dirt_walk_run_09_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\tikiWalk\footstep_dirt_walk_run_09		5466
	614292787	whistle_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whistle_5A86E291.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\whistle\whistle_02		5456
	621608769	Silent Whispers_8	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\extra wispers vol.2 final_81776199.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_8		15465
	623305842	whistle_04	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whistle_83FE5EDB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\whistle\whistle_04		3965
	626991050	landing_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\landing_3FA39BE2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\TikiLand\landing_02		2438
	635623617	dathScrems_03	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\dathScrems_4FADA7D3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\dathScrems_03		10348
	637533660	deathyBoies_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\deathyBoies_C90F0CAB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\deathyBoies_02		31189
	637865837	Forest Ambience 1	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\Forest Ambience 1_6563C2B5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Ambience\Forest Ambience 1		1208175
	639667674	DEWEY	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\DEWEY_D9922D9A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\DEWEY		9432
	642154756	dathScrems_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\dathScrems_20268672.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\dathScrems_02		6716
	643574656	punch_general_body_impact_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\punch_general_body_impact_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\thrown\punch_general_body_impact_02		7814
	652664502	Quick Mafs	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_14D8F963.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Quick Mafs		24222
	701112679	kickingPlayer_03	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_B0FE8DE8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_03		3359
	701585619	Digya	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\Digya_A34FA1BF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Music\GameLoop\Digya		3015907
	713078505	2 plus 2	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_6AFA806E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\2 plus 2		13193
